accession	biosample	sample_ids	sra_sample_acc	title	platform	instrument	total_spots	total_bases	bioproject	organism_name	library_name	library_layout	library_strategy	library_source	library_selection	sra_experiment_acc	sra_run_acc	sra_study_acc	sra_submitter_acc	run_total_bases	run_total_spots	file_urls	file_size	file_md5
GCA_020745765.1	SAMN22550098	SRA:SRS18706220	SRS18706220	Hemiscyllium ocellatum Hi-C sequencing	ILLUMINA	Illumina NovaSeq 6000	763611118	229083335400	PRJNA1008657	Hemiscyllium ocellatum	sHemOce1_HiC_1	PAIRED	Hi-C	GENOMIC	Restriction Digest	SRX21472199	SRR25748923	SRP456784	SRA1698298	229083335400	763611118	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/023/SRR25748923/SRR25748923_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/023/SRR25748923/SRR25748923_2.fastq.gz	43132154158;43293300712	16b6c0df830bd551e317a51732b50c22;2b5f0a0ff892a84a4392997fc2a6408c
GCA_020745765.1	SAMN22550098	SRA:SRS18706220	SRS18706220	Hemiscyllium ocellatum Hi-C sequencing	ILLUMINA	Illumina NovaSeq 6000	694718166	208415449800	PRJNA1008657	Hemiscyllium ocellatum	sHemOce1_HiC_2	PAIRED	Hi-C	GENOMIC	Restriction Digest	SRX21472198	SRR25748924	SRP456784	SRA1698298	208415449800	694718166	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/024/SRR25748924/SRR25748924_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/024/SRR25748924/SRR25748924_2.fastq.gz	39232994490;39360668998	97bbe481d7ea4f5385a65cf2d9f7170e;300692f650e671c44de8f5ba0c8be0ed
GCA_020745765.1	SAMN22550098	SRA:SRS18706220	SRS18706220	Hemiscyllium ocellatum PacBio subreads	PACBIO_SMRT	Sequel II	7374141	137201355579	PRJNA1008657	Hemiscyllium ocellatum	sHemOce1_PacBio_subreads_2	SINGLE	WGS	GENOMIC	size fractionation	SRX21472197	SRR25748925	SRP456784	SRA1698298	137201355579	7374141	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/025/SRR25748925/SRR25748925_subreads.fastq.gz	41100024337	824e26fddcb7fb4481d61f883ac80971
GCA_020745765.1	SAMN22550098	SRA:SRS18706220	SRS18706220	Hemiscyllium ocellatum PacBio subreads	PACBIO_SMRT	Sequel II	5844821	113113760449	PRJNA1008657	Hemiscyllium ocellatum	sHemOce1_PacBio_subreads_3	SINGLE	WGS	GENOMIC	size fractionation	SRX21472196	SRR25748926	SRP456784	SRA1698298	113113760449	5844821	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/026/SRR25748926/SRR25748926_subreads.fastq.gz	33872890863	f6dfe03554efa6e886aad62d534bff92
GCA_020745765.1	SAMN22550098	SRA:SRS18706220	SRS18706220	Hemiscyllium ocellatum PacBio subreads	PACBIO_SMRT	Sequel II	6020596	110338016824	PRJNA1008657	Hemiscyllium ocellatum	sHemOce1_PacBio_subreads_4	SINGLE	WGS	GENOMIC	size fractionation	SRX21472195	SRR25748927	SRP456784	SRA1698298	110338016824	6020596	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/027/SRR25748927/SRR25748927_subreads.fastq.gz	33095583828	53085b7576078d185bdc0aa379456eec
GCA_020745765.1	SAMN22550098	SRA:SRS18706220	SRS18706220	Hemiscyllium ocellatum whole genome sequencing with 10X linked reads	ILLUMINA	Illumina NovaSeq 6000	141616053	42768048006	PRJNA1008657	Hemiscyllium ocellatum	sHemOce1_10X_1	PAIRED	WGS	GENOMIC	RANDOM	SRX21472194	SRR25748928	SRP456784	SRA1698298	42768048006	141616053	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/028/SRR25748928/SRR25748928_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/028/SRR25748928/SRR25748928_2.fastq.gz	7982110796;7884970782	ce2162b1d5883b750945145cc7ddfded;01c6eb0be89431cfb6c849d9683dd1e0
GCA_020740715.1	SAMN20391724	SRA:SRS18705814	SRS18705814	Jaculus jaculus PacBio subreads	PACBIO_SMRT	Sequel II	2394206	60724412290	PRJNA1008662	Jaculus jaculus	mJacJac1_PacBio_5	SINGLE	WGS	GENOMIC	size fractionation	SRX21471457	SRR25748123	SRP456771	SRA1698273	60724412290	2394206	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/023/SRR25748123/SRR25748123_subreads.fastq.gz	17806241583	1e80e5898b58ba6145ec4446eda786fa
GCA_020740715.1	SAMN20391724	SRA:SRS18705814	SRS18705814	Jaculus jaculus PacBio subreads	PACBIO_SMRT	Sequel II	3470105	95869822904	PRJNA1008662	Jaculus jaculus	mJacJac1_PacBio_4	SINGLE	WGS	GENOMIC	size fractionation	SRX21471456	SRR25748124	SRP456771	SRA1698273	95869822904	3470105	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/024/SRR25748124/SRR25748124_subreads.fastq.gz	28335614483	0a407e5a169cca8e8a2ef4062d918632
GCA_020740715.1	SAMN20391724	SRA:SRS18705814	SRS18705814	Jaculus jaculus PacBio subreads	PACBIO_SMRT	Sequel II	7147208	169462899677	PRJNA1008662	Jaculus jaculus	mJacJac1_PacBio_3	SINGLE	WGS	GENOMIC	size fractionation	SRX21471455	SRR25748125	SRP456771	SRA1698273	169462899677	7147208	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/025/SRR25748125/SRR25748125_subreads.fastq.gz	50038442322	b0e46c869ed597b58e8d8684625decbc
GCA_020740715.1	SAMN20391724	SRA:SRS18705814	SRS18705814	Jaculus jaculus PacBio subreads	PACBIO_SMRT	Sequel II	3098107	68671974327	PRJNA1008662	Jaculus jaculus	mJacJac1_PacBio_2	SINGLE	WGS	GENOMIC	size fractionation	SRX21471454	SRR25748126	SRP456771	SRA1698273	68671974327	3098107	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/026/SRR25748126/SRR25748126_subreads.fastq.gz	20102209545	42aa2617c6d057008fd65e81e67cb3a1
GCA_020740715.1	SAMN20391724	SRA:SRS18705814	SRS18705814	Jaculus jaculus PacBio subreads	PACBIO_SMRT	Sequel II	4082062	100518277512	PRJNA1008662	Jaculus jaculus	mJacJac1_PacBio_1	SINGLE	WGS	GENOMIC	size fractionation	SRX21471453	SRR25748127	SRP456771	SRA1698273	100518277512	4082062	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/027/SRR25748127/SRR25748127_subreads.fastq.gz	29665316374	cc1fc43f658d05e44fbd064e66c6c913
GCA_020740715.1	SAMN20391724	SRA:SRS18705814	SRS18705814	Jaculus jaculus Hi-C sequencing	ILLUMINA	Illumina NovaSeq 6000	659612144	197883643200	PRJNA1008662	Jaculus jaculus	mJacJac1_HiC_1	PAIRED	Hi-C	GENOMIC	Restriction Digest	SRX21471452	SRR25748128	SRP456771	SRA1698273	197883643200	659612144	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/028/SRR25748128/SRR25748128_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/028/SRR25748128/SRR25748128_2.fastq.gz	37085521220;37170242613	031cf3fb36e7c9f1aa3e9d80ff967b2f;35ad8bdbfe33e37f66d6ff757ce82747
GCA_020740715.1	SAMN20391724	SRA:SRS18705814	SRS18705814	Jaculus jaculus whole genome sequencing with 10X linked reads	ILLUMINA	Illumina NovaSeq 6000	213509655	63198857880	PRJNA1008662	Jaculus jaculus	mJacJac1_10X_4	PAIRED	WGS	GENOMIC	RANDOM	SRX21471451	SRR25748129	SRP456771	SRA1698273	63198857880	213509655	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/029/SRR25748129/SRR25748129_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/029/SRR25748129/SRR25748129_2.fastq.gz	12030759482;11933767541	b8541528f8bbc90047586fce88c9942e;c4df6e701c6a0f3f575e38cdc0e89ccf
GCA_020740715.1	SAMN20391724	SRA:SRS18705814	SRS18705814	Jaculus jaculus whole genome sequencing with 10X linked reads	ILLUMINA	Illumina NovaSeq 6000	203910987	60357652152	PRJNA1008662	Jaculus jaculus	mJacJac1_10X_3	PAIRED	WGS	GENOMIC	RANDOM	SRX21471450	SRR25748130	SRP456771	SRA1698273	60357652152	203910987	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/030/SRR25748130/SRR25748130_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/030/SRR25748130/SRR25748130_2.fastq.gz	11491645861;11399520368	53e44457109767b1c07b0c725474a8a1;d35e1e7d0615e5e1270488daf4b9ed27
GCA_020740715.1	SAMN20391724	SRA:SRS18705814	SRS18705814	Jaculus jaculus PacBio subreads	PACBIO_SMRT	Sequel II	6903357	172366256663	PRJNA1008662	Jaculus jaculus	mJacJac1_PacBio_15	SINGLE	WGS	GENOMIC	size fractionation	SRX21471449	SRR25748131	SRP456771	SRA1698273	172366256663	6903357	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/031/SRR25748131/SRR25748131_subreads.fastq.gz	50905671253	9c25566fe7ae98c9592c6a2fe0758173
GCA_020740715.1	SAMN20391724	SRA:SRS18705814	SRS18705814	Jaculus jaculus PacBio subreads	PACBIO_SMRT	Sequel II	2842429	68068663765	PRJNA1008662	Jaculus jaculus	mJacJac1_PacBio_14	SINGLE	WGS	GENOMIC	size fractionation	SRX21471448	SRR25748132	SRP456771	SRA1698273	68068663765	2842429	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/032/SRR25748132/SRR25748132_subreads.fastq.gz	19894677950	949763043bc0eb2c8085b86de116b252
GCA_020740715.1	SAMN20391724	SRA:SRS18705814	SRS18705814	Jaculus jaculus PacBio subreads	PACBIO_SMRT	Sequel II	4066042	106248838826	PRJNA1008662	Jaculus jaculus	mJacJac1_PacBio_13	SINGLE	WGS	GENOMIC	size fractionation	SRX21471447	SRR25748133	SRP456771	SRA1698273	106248838826	4066042	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/033/SRR25748133/SRR25748133_subreads.fastq.gz	31329644405	c590a982bc066042963adf9f313bccf8
GCA_020740715.1	SAMN20391724	SRA:SRS18705814	SRS18705814	Jaculus jaculus PacBio subreads	PACBIO_SMRT	Sequel II	8150220	99440767709	PRJNA1008662	Jaculus jaculus	mJacJac1_PacBio_12	SINGLE	WGS	GENOMIC	size fractionation	SRX21471446	SRR25748134	SRP456771	SRA1698273	99440767709	8150220	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/034/SRR25748134/SRR25748134_subreads.fastq.gz	30092684080	c2d94bc0796c2f8d5d9856e8d75f1f98
GCA_020740715.1	SAMN20391724	SRA:SRS18705814	SRS18705814	Jaculus jaculus PacBio subreads	PACBIO_SMRT	Sequel II	3639676	42959953162	PRJNA1008662	Jaculus jaculus	mJacJac1_PacBio_11	SINGLE	WGS	GENOMIC	size fractionation	SRX21471445	SRR25748135	SRP456771	SRA1698273	42959953162	3639676	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/035/SRR25748135/SRR25748135_subreads.fastq.gz	12968646386	3b04b36f9c420323755d9b2baafc5732
GCA_020740715.1	SAMN20391724	SRA:SRS18705814	SRS18705814	Jaculus jaculus PacBio subreads	PACBIO_SMRT	Sequel II	4616756	58660801989	PRJNA1008662	Jaculus jaculus	mJacJac1_PacBio_10	SINGLE	WGS	GENOMIC	size fractionation	SRX21471444	SRR25748136	SRP456771	SRA1698273	58660801989	4616756	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/036/SRR25748136/SRR25748136_subreads.fastq.gz	17757013638	be097f71cc321026c0cd1d47aaae7fb5
GCA_020740715.1	SAMN20391724	SRA:SRS18705814	SRS18705814	Jaculus jaculus PacBio subreads	PACBIO_SMRT	Sequel II	5354802	76269103580	PRJNA1008662	Jaculus jaculus	mJacJac1_PacBio_9	SINGLE	WGS	GENOMIC	size fractionation	SRX21471443	SRR25748137	SRP456771	SRA1698273	76269103580	5354802	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/037/SRR25748137/SRR25748137_subreads.fastq.gz	22558549194	ac77e24a8c598f4e61974e0e5b39a966
GCA_020740715.1	SAMN20391724	SRA:SRS18705814	SRS18705814	Jaculus jaculus PacBio subreads	PACBIO_SMRT	Sequel II	2262316	31449833459	PRJNA1008662	Jaculus jaculus	mJacJac1_PacBio_8	SINGLE	WGS	GENOMIC	size fractionation	SRX21471442	SRR25748138	SRP456771	SRA1698273	31449833459	2262316	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/038/SRR25748138/SRR25748138_subreads.fastq.gz	9204385149	1f987083bc727f0333d50dd36a7eb3d0
GCA_020740715.1	SAMN20391724	SRA:SRS18705814	SRS18705814	Jaculus jaculus PacBio subreads	PACBIO_SMRT	Sequel II	2989848	46253439022	PRJNA1008662	Jaculus jaculus	mJacJac1_PacBio_7	SINGLE	WGS	GENOMIC	size fractionation	SRX21471441	SRR25748139	SRP456771	SRA1698273	46253439022	2989848	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/039/SRR25748139/SRR25748139_subreads.fastq.gz	13659419366	286de8e9ce3db43f01d85a4a1b5bd45c
GCA_020740715.1	SAMN20391724	SRA:SRS18705814	SRS18705814	Jaculus jaculus PacBio subreads	PACBIO_SMRT	Sequel II	5888849	155072032761	PRJNA1008662	Jaculus jaculus	mJacJac1_PacBio_6	SINGLE	WGS	GENOMIC	size fractionation	SRX21471440	SRR25748140	SRP456771	SRA1698273	155072032761	5888849	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/040/SRR25748140/SRR25748140_subreads.fastq.gz	45896787299	86261f9b28452662d21f5bc70a3fac89
GCA_020740715.1	SAMN20391724	SRA:SRS18705814	SRS18705814	Jaculus jaculus whole genome sequencing with 10X linked reads	ILLUMINA	Illumina NovaSeq 6000	223819271	66250504216	PRJNA1008662	Jaculus jaculus	mJacJac1_10X_2	PAIRED	WGS	GENOMIC	RANDOM	SRX21471439	SRR25748141	SRP456771	SRA1698273	66250504216	223819271	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/041/SRR25748141/SRR25748141_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/041/SRR25748141/SRR25748141_2.fastq.gz	12607032087;12502865968	929b1d5c7df76f9c19bcb091b2fba3a9;d37e48fdd550dd612564eaa01652d167
GCA_020740715.1	SAMN20391724	SRA:SRS18705814	SRS18705814	Jaculus jaculus whole genome sequencing with 10X linked reads	ILLUMINA	Illumina NovaSeq 6000	230869753	68337446888	PRJNA1008662	Jaculus jaculus	mJacJac1_10X_1	PAIRED	WGS	GENOMIC	RANDOM	SRX21471438	SRR25748142	SRP456771	SRA1698273	68337446888	230869753	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/042/SRR25748142/SRR25748142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/042/SRR25748142/SRR25748142_2.fastq.gz	13001039137;12896320437	1cafba192b6a1fed28640f854d8f15d1;c2867be33b03547c939e85a7d7faf2d8
GCA_964188375.1	SAMEA114594453	SRA:ERS16769143	ERS16769143																					
GCA_964188395.1	SAMEA115336774	Tree of Life Programme:63529,SRA:ERS18334577	ERS18334577																					
GCA_964374185.1	SAMEA111380541	SRA:ERS13477521	ERS13477521																					
GCA_020826835.1	SAMN22047685	SRA:SRS18702625	SRS18702625	Diceros bicornis PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	1350784	16332205568	PRJNA1008602	Diceros bicornis minor	mDicBic1_PacBio_HiFi_6	SINGLE	WGS	GENOMIC	size fractionation	SRX21467940	SRR25744603	SRP456736	SRA1698161	16332205568	1350784	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/003/SRR25744603/SRR25744603_subreads.fastq.gz	11963176171	205fd7d466faa427a8d880bd9aeed4e2
GCA_020826835.1	SAMN22047685	SRA:SRS18702625	SRS18702625	Diceros bicornis PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	1350784	16332205568	PRJNA1008602	Diceros bicornis minor	mDicBic1_PacBio_HiFi_5	SINGLE	WGS	GENOMIC	size fractionation	SRX21467939	SRR25744604	SRP456736	SRA1698161	16332205568	1350784	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/004/SRR25744604/SRR25744604_subreads.fastq.gz	11962864005	675752ec4b0eddc4260c6ae15cb3ffd1
GCA_020826835.1	SAMN22047685	SRA:SRS18702625	SRS18702625	Diceros bicornis PacBio subreads	PACBIO_SMRT	Sequel II	12355692	198213706771	PRJNA1008602	Diceros bicornis minor	mDicBic1_PacBio_subreads_2	SINGLE	WGS	GENOMIC	size fractionation	SRX21467938	SRR25744605	SRP456736	SRA1698161	198213706771	12355692	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/005/SRR25744605/SRR25744605_subreads.fastq.gz	58411887854	bbb24befa2de2ec2a2d44f586c0f0d5b
GCA_020826835.1	SAMN22047685	SRA:SRS18702625	SRS18702625	Diceros bicornis PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	638118	12615669709	PRJNA1008602	Diceros bicornis minor	mDicBic1_PacBio_HiFi_4	SINGLE	WGS	GENOMIC	size fractionation	SRX21467937	SRR25744606	SRP456736	SRA1698161	12615669709	638118	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/006/SRR25744606/SRR25744606_subreads.fastq.gz	11864351340	ceae83b04a3e35ef5a5f40d3891e209d
GCA_020826835.1	SAMN22047685	SRA:SRS18702625	SRS18702625	Diceros bicornis PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	638118	12615669709	PRJNA1008602	Diceros bicornis minor	mDicBic1_PacBio_HiFi_3	SINGLE	WGS	GENOMIC	size fractionation	SRX21467936	SRR25744607	SRP456736	SRA1698161	12615669709	638118	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/007/SRR25744607/SRR25744607.fastq.gz	11863431246	606fb324bbcd66858d1e50e24cfda0c9
GCA_020826835.1	SAMN22047685	SRA:SRS18702625	SRS18702625	Diceros bicornis PacBio subreads	PACBIO_SMRT	Sequel II	13914322	212471423732	PRJNA1008602	Diceros bicornis minor	mDicBic1_PacBio_subreads_1	SINGLE	WGS	GENOMIC	size fractionation	SRX21467935	SRR25744608	SRP456736	SRA1698161	212471423732	13914322	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/008/SRR25744608/SRR25744608_subreads.fastq.gz	63042663586	4e64ae628969191997c67e9f1bee38b1
GCA_020826835.1	SAMN22047685	SRA:SRS18702625	SRS18702625	Diceros bicornis PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	730717	13803203359	PRJNA1008602	Diceros bicornis minor	mDicBic1_PacBio_HiFi_2	SINGLE	WGS	GENOMIC	size fractionation	SRX21467934	SRR25744609	SRP456736	SRA1698161	13803203359	730717	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/009/SRR25744609/SRR25744609_subreads.fastq.gz	12595311967	ef25140ec5b9d7fce9b91056693cd60a
GCA_020826835.1	SAMN22047685	SRA:SRS18702625	SRS18702625	Diceros bicornis PacBio subreads	PACBIO_SMRT	Sequel II	20328287	223547350045	PRJNA1008602	Diceros bicornis minor	mDicBic1_PacBio_subreads_7	SINGLE	WGS	GENOMIC	size fractionation	SRX21467933	SRR25744610	SRP456736	SRA1698161	223547350045	20328287	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/010/SRR25744610/SRR25744610_subreads.fastq.gz	65384293649	81a78c54f8ff66ee87a0f6f829e9dd15
GCA_020826835.1	SAMN22047685	SRA:SRS18702625	SRS18702625	Diceros bicornis PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	846427	9328426857	PRJNA1008602	Diceros bicornis minor	mDicBic1_PacBio_HiFi_14	SINGLE	WGS	GENOMIC	size fractionation	SRX21467932	SRR25744611	SRP456736	SRA1698161	9328426857	846427	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/011/SRR25744611/SRR25744611_subreads.fastq.gz	7429194084	3f9621eb4ba2b7536435f93e00e781dc
GCA_020826835.1	SAMN22047685	SRA:SRS18702625	SRS18702625	Diceros bicornis PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	846427	9328426857	PRJNA1008602	Diceros bicornis minor	mDicBic1_PacBio_HiFi_13	SINGLE	WGS	GENOMIC	size fractionation	SRX21467931	SRR25744612	SRP456736	SRA1698161	9328426857	846427	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/012/SRR25744612/SRR25744612.fastq.gz	7429297681	c1ad89eaf3e3ab34c3130953a984106d
GCA_020826835.1	SAMN22047685	SRA:SRS18702625	SRS18702625	Diceros bicornis PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	730717	13803203359	PRJNA1008602	Diceros bicornis minor	mDicBic1_PacBio_HiFi_1	SINGLE	WGS	GENOMIC	size fractionation	SRX21467930	SRR25744613	SRP456736	SRA1698161	13803203359	730717	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/013/SRR25744613/SRR25744613_subreads.fastq.gz	12577989055	089172939d408c0cc5f8a4ba5e057e32
GCA_020826835.1	SAMN22047685	SRA:SRS18702625	SRS18702625	Diceros bicornis PacBio subreads	PACBIO_SMRT	Sequel II	20579233	235945664521	PRJNA1008602	Diceros bicornis minor	mDicBic1_PacBio_subreads_6	SINGLE	WGS	GENOMIC	size fractionation	SRX21467929	SRR25744614	SRP456736	SRA1698161	235945664521	20579233	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/014/SRR25744614/SRR25744614_subreads.fastq.gz	70613842841	102a913e57af54c92eeadc6221d8fed2
GCA_020826835.1	SAMN22047685	SRA:SRS18702625	SRS18702625	Diceros bicornis PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	1085468	12983446265	PRJNA1008602	Diceros bicornis minor	mDicBic1_PacBio_HiFi_12	SINGLE	WGS	GENOMIC	size fractionation	SRX21467928	SRR25744615	SRP456736	SRA1698161	12983446265	1085468	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/015/SRR25744615/SRR25744615_subreads.fastq.gz	10046736000	6682d35395da5e225733c4648e3b4d9f
GCA_020826835.1	SAMN22047685	SRA:SRS18702625	SRS18702625	Diceros bicornis PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	1085468	12983446265	PRJNA1008602	Diceros bicornis minor	mDicBic1_PacBio_HiFi_11	SINGLE	WGS	GENOMIC	size fractionation	SRX21467927	SRR25744616	SRP456736	SRA1698161	12983446265	1085468	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/016/SRR25744616/SRR25744616_subreads.fastq.gz	10046037435	80c3202afc78d301f32f1ace739df1e1
GCA_020826835.1	SAMN22047685	SRA:SRS18702625	SRS18702625	Diceros bicornis PacBio subreads	PACBIO_SMRT	Sequel II	20147401	303223185255	PRJNA1008602	Diceros bicornis minor	mDicBic1_PacBio_subreads_5	SINGLE	WGS	GENOMIC	size fractionation	SRX21467926	SRR25744617	SRP456736	SRA1698161	303223185255	20147401	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/017/SRR25744617/SRR25744617_subreads.fastq.gz	89971917168	969b7d9a9cf4a969c593911256a3f7fa
GCA_020826835.1	SAMN22047685	SRA:SRS18702625	SRS18702625	Diceros bicornis PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	1055950	19325641144	PRJNA1008602	Diceros bicornis minor	mDicBic1_PacBio_HiFi_10	SINGLE	WGS	GENOMIC	size fractionation	SRX21467925	SRR25744618	SRP456736	SRA1698161	19325641144	1055950	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/018/SRR25744618/SRR25744618_subreads.fastq.gz	17401480730	57247a1550e724650a3c6c3ac68379fc
GCA_020826835.1	SAMN22047685	SRA:SRS18702625	SRS18702625	Diceros bicornis PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	1055950	19325641144	PRJNA1008602	Diceros bicornis minor	mDicBic1_PacBio_HiFi_9	SINGLE	WGS	GENOMIC	size fractionation	SRX21467924	SRR25744619	SRP456736	SRA1698161	19325641144	1055950	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/019/SRR25744619/SRR25744619_subreads.fastq.gz	17378541719	1b786bfb2fc50e6f29be8037d1ab3626
GCA_020826835.1	SAMN22047685	SRA:SRS18702625	SRS18702625	Diceros bicornis PacBio subreads	PACBIO_SMRT	Sequel II	16787697	226477452575	PRJNA1008602	Diceros bicornis minor	mDicBic1_PacBio_subreads_4	SINGLE	WGS	GENOMIC	size fractionation	SRX21467923	SRR25744620	SRP456736	SRA1698161	226477452575	16787697	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/020/SRR25744620/SRR25744620_subreads.fastq.gz	66713454203	85162a5a520a332c7ca6d865a0833069
GCA_020826835.1	SAMN22047685	SRA:SRS18702625	SRS18702625	Diceros bicornis PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	842690	12138330344	PRJNA1008602	Diceros bicornis minor	mDicBic1_PacBio_HiFi_8	SINGLE	WGS	GENOMIC	size fractionation	SRX21467922	SRR25744621	SRP456736	SRA1698161	12138330344	842690	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/021/SRR25744621/SRR25744621_subreads.fastq.gz	9977974857	4b7a0479c87667dc696f8dbafe2edbb7
GCA_020826835.1	SAMN22047685	SRA:SRS18702625	SRS18702625	Diceros bicornis PacBio HiFi sequencing	PACBIO_SMRT	Sequel II	842690	12138330344	PRJNA1008602	Diceros bicornis minor	mDicBic1_PacBio_HiFi_7	SINGLE	WGS	GENOMIC	size fractionation	SRX21467921	SRR25744622	SRP456736	SRA1698161	12138330344	842690	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/022/SRR25744622/SRR25744622_subreads.fastq.gz	9968788847	f83e8ffb4041635a53c28a8775c5513c
GCA_020826835.1	SAMN22047685	SRA:SRS18702625	SRS18702625	Diceros bicornis PacBio subreads	PACBIO_SMRT	Sequel II	24858829	286001617445	PRJNA1008602	Diceros bicornis minor	mDicBic1_PacBio_subreads_3	SINGLE	WGS	GENOMIC	size fractionation	SRX21467920	SRR25744623	SRP456736	SRA1698161	286001617445	24858829	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/023/SRR25744623/SRR25744623_subreads.fastq.gz	85542708557	1139b83176198e887896f0bbc7b52b03
GCA_020826835.1	SAMN22047685	SRA:SRS18702625	SRS18702625	Diceros bicornis Hi-C sequencing	ILLUMINA	Illumina NovaSeq 6000	450976776	135293032800	PRJNA1008602	Diceros bicornis minor	mDicBic1_HiC_2	PAIRED	Hi-C	GENOMIC	Restriction Digest	SRX21467919	SRR25744624	SRP456736	SRA1698161	135293032800	450976776	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/024/SRR25744624/SRR25744624_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/024/SRR25744624/SRR25744624_2.fastq.gz	25724773282;25823140508	a5b98a26fbda24c1f2268aa982af6112;49a5cd73d427161d7a2577dc2db6bc71
GCA_020826835.1	SAMN22047685	SRA:SRS18702625	SRS18702625	Diceros bicornis Hi-C sequencing	ILLUMINA	Illumina NovaSeq 6000	304377483	91313244900	PRJNA1008602	Diceros bicornis minor	mDicBic1_HiC_1	PAIRED	Hi-C	GENOMIC	Restriction Digest	SRX21467918	SRR25744625	SRP456736	SRA1698161	91313244900	304377483	ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/025/SRR25744625/SRR25744625_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR257/025/SRR25744625/SRR25744625_2.fastq.gz	17378213796;17436318400	61f2fcb9385a463c5f691ca053ed2180;4b1df810c32133a1228885a6951d69eb
